"QuarterEnding","HBT","HBTQF","PatientType","Specialty","SpecialtyQF","LessThan4WeekWait","LessThan4WeekWaitQF","4To8WeekWait","4To8WeekWaitQF","8To12WeekWait","8To12WeekWaitQF","12To16WeekWait","12To16WeekWaitQF","16To20WeekWait","16To20WeekWaitQF","20To24WeekWait","20To24WeekWaitQF","24To28WeekWait","24To28WeekWaitQF","28To32WeekWait","28To32WeekWaitQF","32To36WeekWait","32To36WeekWaitQF","36To40WeekWait","36To40WeekWaitQF","40To44WeekWait","40To44WeekWaitQF","44To48WeekWait","44To48WeekWaitQF","48To52WeekWait","48To52WeekWaitQF","52To65WeekWait","52To65WeekWaitQF","65To78WeekWait","65To78WeekWaitQF","78To91WeekWait","78To91WeekWaitQF","91To104WeekWait","91To104WeekWaitQF","Over104WeekWait","Over104WeekWaitQF"
"20210930","S08000031",,"New Outpatient","C4",,13,,6,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220930","S08000031",,"New Outpatient","C4",,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000031",,"New Outpatient","C4",,17,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000031",,"New Outpatient","C4",,19,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000031",,"New Outpatient","C4",,19,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000031",,"New Outpatient","C4",,15,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000031",,"New Outpatient","C4",,22,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000031",,"New Outpatient","C4",,5,,8,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000031",,"New Outpatient","C4",,5,,18,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000031",,"New Outpatient","C4",,21,,5,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000031",,"New Outpatient","C4",,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000031",,"New Outpatient","C4",,18,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20230331","S08000031",,"New Outpatient","C4",,23,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000031",,"New Outpatient","C4",,19,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000031",,"New Outpatient","C4",,22,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000031",,"New Outpatient","C4",,23,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000031",,"New Outpatient","C4",,16,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000031",,"New Outpatient","C4",,9,,25,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000031",,"New Outpatient","C4",,28,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000031",,"New Outpatient","C4",,21,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000031",,"New Outpatient","C4",,13,,13,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000031",,"New Outpatient","C4",,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000031",,"New Outpatient","C4",,15,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20221231","S08000031",,"New Outpatient","C4",,12,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000031",,"New Outpatient","C41",,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000031",,"New Outpatient","C41",,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000031",,"New Outpatient","C42",,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000031",,"New Outpatient","C42",,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000031",,"New Outpatient","C42",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000031",,"New Outpatient","C42",,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000031",,"New Outpatient","C42",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000031",,"New Outpatient","C42",,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000031",,"New Outpatient","C42",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000031",,"New Outpatient","C42",,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000031",,"New Outpatient","C42",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000031",,"New Outpatient","C42",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000031",,"New Outpatient","C42",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000031",,"New Outpatient","C42",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000031",,"New Outpatient","C42",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000031",,"New Outpatient","C42",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000031",,"New Outpatient","C5",,2572,,2267,,2979,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000031",,"New Outpatient","C5",,2334,,2118,,4313,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000031",,"New Outpatient","C5",,2136,,1610,,4724,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000031",,"New Outpatient","C5",,2725,,1681,,4710,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000031",,"New Outpatient","C5",,2948,,1056,,2372,,974,,496,,525,,107,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000031",,"New Outpatient","C5",,2982,,1713,,1867,,767,,277,,325,,161,,71,,333,,363,,61,,4,,1,,0,,0,,0,,0,,0,
"20190630","S08000031",,"New Outpatient","C5",,2840,,1823,,856,,712,,105,,117,,465,,343,,254,,480,,490,,83,,39,,20,,0,,0,,0,,0,
"20200630","S08000031",,"New Outpatient","C5",,1616,,186,,72,,41,,34,,61,,36,,39,,10,,3,,2,,2,,0,,0,,0,,0,,0,,0,
"20210630","S08000031",,"New Outpatient","C5",,2299,,1388,,292,,295,,100,,122,,182,,182,,68,,29,,21,,12,,14,,131,,315,,164,,1,,0,
"20220630","S08000031",,"New Outpatient","C5",,2893,,821,,311,,168,,94,,158,,241,,82,,53,,54,,25,,24,,59,,663,,407,,210,,28,,4,
"20130930","S08000031",,"New Outpatient","C5",,2355,,2028,,3599,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000031",,"New Outpatient","C5",,2275,,1841,,4339,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000031",,"New Outpatient","C5",,2127,,1554,,4684,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000031",,"New Outpatient","C5",,2568,,1650,,4639,,185,,92,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000031",,"New Outpatient","C5",,3106,,1124,,1917,,890,,1300,,586,,665,,101,,12,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000031",,"New Outpatient","C5",,2906,,1288,,1655,,972,,326,,472,,165,,40,,46,,356,,511,,51,,3,,0,,0,,0,,0,,0,
"20190930","S08000031",,"New Outpatient","C5",,2753,,1551,,745,,887,,671,,233,,266,,648,,478,,495,,94,,41,,21,,5,,0,,0,,0,,0,
"20200930","S08000031",,"New Outpatient","C5",,2800,,270,,71,,38,,37,,117,,258,,254,,34,,15,,15,,14,,4,,27,,2,,0,,0,,0,
"20210930","S08000031",,"New Outpatient","C5",,1937,,1532,,347,,287,,308,,168,,122,,39,,23,,9,,10,,8,,4,,18,,89,,894,,9,,0,
"20220930","S08000031",,"New Outpatient","C5",,2112,,1363,,373,,122,,104,,84,,153,,207,,137,,45,,47,,29,,15,,471,,618,,52,,6,,0,
"20130331","S08000031",,"New Outpatient","C5",,3201,,1982,,2371,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000031",,"New Outpatient","C5",,2551,,2125,,3840,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000031",,"New Outpatient","C5",,2335,,2375,,3959,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000031",,"New Outpatient","C5",,3059,,1896,,4281,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000031",,"New Outpatient","C5",,2975,,959,,3587,,356,,669,,63,,14,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20180331","S08000031",,"New Outpatient","C5",,2989,,1425,,2114,,455,,313,,362,,145,,565,,147,,27,,1,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000031",,"New Outpatient","C5",,3174,,1563,,1078,,634,,357,,116,,621,,151,,82,,163,,745,,182,,48,,6,,1,,0,,0,,0,
"20200331","S08000031",,"New Outpatient","C5",,2485,,1793,,1098,,314,,168,,448,,831,,639,,142,,44,,14,,3,,3,,0,,0,,0,,0,,0,
"20210331","S08000031",,"New Outpatient","C5",,2043,,1036,,231,,187,,276,,129,,89,,145,,109,,66,,108,,56,,112,,425,,908,,5,,0,,0,
"20220331","S08000031",,"New Outpatient","C5",,3322,,708,,422,,283,,322,,401,,214,,65,,70,,25,,29,,60,,116,,383,,593,,235,,160,,6,
"20230331","S08000031",,"New Outpatient","C5",,1839,,1232,,264,,151,,164,,288,,94,,85,,70,,303,,423,,425,,379,,485,,745,,17,,0,,0,
"20121231","S08000031",,"New Outpatient","C5",,2921,,2836,,2556,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000031",,"New Outpatient","C5",,2390,,2325,,3623,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000031",,"New Outpatient","C5",,2220,,2524,,3762,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000031",,"New Outpatient","C5",,2506,,1923,,4869,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000031",,"New Outpatient","C5",,2863,,1331,,4101,,898,,220,,38,,6,,0,,0,,4,,1,,0,,0,,0,,0,,0,,0,,1,
"20171231","S08000031",,"New Outpatient","C5",,3344,,1245,,1973,,518,,437,,573,,766,,240,,42,,16,,1,,0,,1,,0,,0,,0,,0,,0,
"20181231","S08000031",,"New Outpatient","C5",,3408,,1460,,1043,,523,,403,,271,,447,,75,,46,,197,,719,,86,,17,,4,,0,,0,,0,,0,
"20191231","S08000031",,"New Outpatient","C5",,2707,,2379,,701,,502,,452,,318,,405,,1060,,517,,148,,40,,22,,8,,2,,0,,0,,0,,0,
"20201231","S08000031",,"New Outpatient","C5",,2442,,698,,137,,88,,108,,150,,109,,189,,233,,257,,120,,53,,54,,158,,59,,0,,0,,0,
"20211231","S08000031",,"New Outpatient","C5",,2680,,915,,571,,228,,433,,258,,123,,80,,27,,14,,8,,27,,41,,99,,168,,534,,135,,0,
"20221231","S08000031",,"New Outpatient","C5",,2298,,1051,,216,,257,,278,,78,,54,,65,,210,,82,,83,,56,,96,,564,,701,,173,,3,,0,
"20130630","S08000031",,"New Outpatient","C51",,21,,54,,17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000031",,"New Outpatient","C51",,90,,26,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000031",,"New Outpatient","C51",,21,,34,,26,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000031",,"New Outpatient","C51",,32,,69,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000031",,"New Outpatient","C51",,101,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000031",,"New Outpatient","C51",,22,,5,,46,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000031",,"New Outpatient","C51",,25,,5,,74,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000031",,"New Outpatient","C51",,14,,0,,1,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000031",,"New Outpatient","C51",,33,,2,,6,,14,,39,,7,,6,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,
"20220630","S08000031",,"New Outpatient","C51",,30,,3,,0,,1,,4,,33,,18,,9,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000031",,"New Outpatient","C51",,17,,41,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000031",,"New Outpatient","C51",,77,,12,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000031",,"New Outpatient","C51",,40,,88,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000031",,"New Outpatient","C51",,28,,82,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000031",,"New Outpatient","C51",,33,,14,,28,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000031",,"New Outpatient","C51",,25,,8,,65,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000031",,"New Outpatient","C51",,20,,11,,82,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000031",,"New Outpatient","C51",,13,,2,,1,,1,,0,,0,,43,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000031",,"New Outpatient","C51",,25,,6,,19,,27,,7,,5,,1,,1,,1,,0,,2,,0,,0,,0,,0,,0,,0,,0,
"20220930","S08000031",,"New Outpatient","C51",,26,,4,,2,,3,,2,,9,,23,,13,,5,,1,,1,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000031",,"New Outpatient","C51",,30,,41,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000031",,"New Outpatient","C51",,89,,24,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000031",,"New Outpatient","C51",,61,,26,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000031",,"New Outpatient","C51",,28,,91,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000031",,"New Outpatient","C51",,117,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000031",,"New Outpatient","C51",,22,,9,,70,,11,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000031",,"New Outpatient","C51",,15,,24,,65,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000031",,"New Outpatient","C51",,29,,24,,60,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000031",,"New Outpatient","C51",,17,,4,,2,,3,,5,,24,,14,,4,,1,,1,,2,,1,,0,,2,,0,,0,,0,,0,
"20220331","S08000031",,"New Outpatient","C51",,27,,3,,5,,11,,34,,7,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20230331","S08000031",,"New Outpatient","C51",,21,,3,,0,,0,,1,,41,,6,,2,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000031",,"New Outpatient","C51",,51,,48,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000031",,"New Outpatient","C51",,89,,26,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000031",,"New Outpatient","C51",,77,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000031",,"New Outpatient","C51",,38,,75,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000031",,"New Outpatient","C51",,65,,80,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000031",,"New Outpatient","C51",,30,,3,,66,,6,,5,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000031",,"New Outpatient","C51",,12,,12,,46,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000031",,"New Outpatient","C51",,17,,15,,73,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000031",,"New Outpatient","C51",,19,,3,,1,,1,,0,,1,,6,,25,,12,,2,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000031",,"New Outpatient","C51",,16,,8,,7,,43,,7,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20221231","S08000031",,"New Outpatient","C51",,25,,1,,4,,11,,15,,4,,62,,3,,3,,6,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000031",,"New Outpatient","C6",,126,,154,,331,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000031",,"New Outpatient","C6",,116,,295,,398,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000031",,"New Outpatient","C6",,50,,196,,693,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000031",,"New Outpatient","C6",,72,,144,,564,,18,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000031",,"New Outpatient","C6",,54,,212,,177,,72,,49,,97,,70,,10,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000031",,"New Outpatient","C6",,63,,71,,61,,48,,31,,59,,210,,168,,49,,7,,5,,1,,1,,0,,0,,0,,0,,0,
"20190630","S08000031",,"New Outpatient","C6",,104,,91,,49,,17,,18,,27,,32,,60,,47,,88,,38,,4,,1,,0,,0,,0,,0,,0,
"20200630","S08000031",,"New Outpatient","C6",,60,,63,,53,,62,,51,,34,,40,,24,,42,,62,,31,,41,,28,,20,,0,,0,,0,,0,
"20210630","S08000031",,"New Outpatient","C6",,51,,77,,42,,35,,20,,20,,35,,8,,5,,6,,16,,9,,6,,22,,120,,48,,3,,3,
"20220630","S08000031",,"New Outpatient","C6",,65,,106,,60,,19,,17,,13,,35,,28,,28,,27,,34,,20,,13,,18,,27,,53,,7,,4,
"20130930","S08000031",,"New Outpatient","C6",,68,,160,,474,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000031",,"New Outpatient","C6",,107,,295,,458,,6,,1,,2,,9,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000031",,"New Outpatient","C6",,71,,279,,513,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000031",,"New Outpatient","C6",,59,,176,,506,,210,,14,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000031",,"New Outpatient","C6",,20,,78,,159,,111,,41,,25,,28,,99,,53,,5,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000031",,"New Outpatient","C6",,57,,61,,45,,32,,29,,39,,63,,143,,96,,75,,7,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000031",,"New Outpatient","C6",,60,,57,,24,,26,,20,,18,,27,,37,,52,,93,,118,,46,,1,,1,,0,,0,,0,,0,
"20200930","S08000031",,"New Outpatient","C6",,79,,78,,25,,15,,16,,33,,40,,28,,14,,38,,17,,6,,37,,82,,2,,0,,0,,0,
"20210930","S08000031",,"New Outpatient","C6",,27,,71,,62,,47,,24,,45,,34,,7,,4,,21,,13,,3,,3,,23,,61,,28,,0,,0,
"20220930","S08000031",,"New Outpatient","C6",,56,,108,,95,,35,,31,,23,,28,,17,,2,,6,,10,,29,,12,,4,,13,,24,,10,,0,
"20130331","S08000031",,"New Outpatient","C6",,174,,162,,236,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000031",,"New Outpatient","C6",,108,,243,,469,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000031",,"New Outpatient","C6",,82,,152,,671,,2,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
"20160331","S08000031",,"New Outpatient","C6",,72,,149,,671,,42,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000031",,"New Outpatient","C6",,56,,218,,310,,93,,160,,77,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000031",,"New Outpatient","C6",,44,,41,,41,,80,,93,,147,,132,,141,,91,,19,,5,,3,,0,,0,,0,,0,,0,,0,
"20190331","S08000031",,"New Outpatient","C6",,85,,63,,43,,33,,33,,31,,37,,52,,89,,128,,88,,24,,7,,1,,0,,0,,0,,0,
"20200331","S08000031",,"New Outpatient","C6",,58,,62,,29,,36,,35,,31,,39,,36,,35,,102,,76,,44,,8,,0,,0,,0,,0,,0,
"20210331","S08000031",,"New Outpatient","C6",,75,,102,,36,,25,,26,,5,,12,,15,,7,,7,,5,,24,,12,,44,,50,,28,,0,,0,
"20220331","S08000031",,"New Outpatient","C6",,86,,118,,45,,18,,17,,23,,16,,24,,36,,45,,21,,16,,9,,35,,5,,60,,35,,5,
"20230331","S08000031",,"New Outpatient","C6",,61,,62,,55,,45,,55,,30,,10,,10,,4,,8,,17,,15,,38,,77,,54,,37,,10,,0,
"20121231","S08000031",,"New Outpatient","C6",,165,,183,,234,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000031",,"New Outpatient","C6",,127,,151,,381,,6,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000031",,"New Outpatient","C6",,67,,202,,556,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000031",,"New Outpatient","C6",,89,,228,,608,,43,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000031",,"New Outpatient","C6",,69,,160,,369,,213,,47,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000031",,"New Outpatient","C6",,44,,63,,65,,123,,165,,42,,38,,110,,120,,29,,1,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000031",,"New Outpatient","C6",,81,,68,,58,,39,,25,,50,,43,,87,,83,,83,,69,,8,,0,,0,,0,,0,,0,,0,
"20191231","S08000031",,"New Outpatient","C6",,73,,66,,49,,28,,26,,45,,31,,47,,73,,106,,52,,13,,6,,0,,0,,0,,0,,0,
"20201231","S08000031",,"New Outpatient","C6",,59,,91,,52,,18,,22,,7,,0,,6,,10,,38,,16,,11,,19,,66,,10,,0,,0,,0,
"20211231","S08000031",,"New Outpatient","C6",,75,,126,,67,,33,,13,,27,,40,,26,,14,,19,,6,,6,,8,,57,,32,,22,,15,,0,
"20221231","S08000031",,"New Outpatient","C6",,42,,97,,77,,45,,37,,28,,14,,8,,7,,2,,6,,7,,6,,23,,25,,12,,6,,0,
"20130630","S08000031",,"New Outpatient","C7",,5154,,2384,,1949,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000031",,"New Outpatient","C7",,5116,,2282,,3537,,70,,17,,10,,4,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000031",,"New Outpatient","C7",,5398,,3401,,2139,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000031",,"New Outpatient","C7",,5379,,2963,,3404,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000031",,"New Outpatient","C7",,4949,,1322,,1659,,1124,,733,,400,,373,,110,,18,,2,,0,,0,,0,,1,,0,,0,,0,,0,
"20180630","S08000031",,"New Outpatient","C7",,5116,,1335,,1228,,715,,535,,530,,800,,421,,127,,68,,11,,7,,2,,1,,0,,0,,0,,0,
"20190630","S08000031",,"New Outpatient","C7",,4839,,2073,,1405,,402,,273,,204,,411,,466,,173,,108,,9,,3,,1,,0,,0,,0,,0,,0,
"20200630","S08000031",,"New Outpatient","C7",,2253,,75,,37,,43,,42,,17,,8,,5,,10,,5,,3,,0,,1,,0,,0,,0,,0,,0,
