"Month","Country","HBT","TreatmentLocation","DepartmentType","NumberOfAttendancesAll","NumberWithin4HoursAll","NumberOver4HoursAll","PercentageWithin4HoursAll","NumberOfAttendancesEpisode","NumberOfAttendancesEpisodeQF","NumberWithin4HoursEpisode","NumberWithin4HoursEpisodeQF","NumberOver4HoursEpisode","NumberOver4HoursEpisodeQF","PercentageWithin4HoursEpisode","PercentageWithin4HoursEpisodeQF","NumberOver8HoursEpisode","NumberOver8HoursEpisodeQF","PercentageOver8HoursEpisode","PercentageOver8HoursEpisodeQF","NumberOver12HoursEpisode","NumberOver12HoursEpisodeQF","PercentageOver12HoursEpisode","PercentageOver12HoursEpisodeQF"
"201905","S92000003","S08000029","F709H","Minor Injury Unit or Other",294,294,0,100,294,"",294,"",0,"",100,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000029","F805H","Minor Injury Unit or Other",1925,1920,5,99.7,1925,"",1920,"",5,"",99.7,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000019","V201H","Minor Injury Unit or Other",1781,1777,4,99.8,1781,"",1777,"",4,"",99.8,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000019","V217H","Emergency Department",6024,5241,783,87,6024,"",5241,"",783,"",87,"",35,"",0.6,"",0,"",0,""
"201905","S92000003","S08000020","N101H","Emergency Department",5184,4600,584,88.7,5184,"",4600,"",584,"",88.7,"",25,"",0.5,"",0,"",0,""
"201905","S92000003","S08000020","N121H","Emergency Department",1559,1546,13,99.2,1559,"",1546,"",13,"",99.2,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000020","N151H","Minor Injury Unit or Other",98,98,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000020","N332H","Minor Injury Unit or Other",38,38,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000020","N333H","Minor Injury Unit or Other",1356,1356,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000020","N334H","Minor Injury Unit or Other",676,674,2,99.7,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000020","N335H","Minor Injury Unit or Other",287,279,8,97.2,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000020","N336H","Minor Injury Unit or Other",108,108,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000020","N337H","Minor Injury Unit or Other",330,328,2,99.4,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000020","N411H","Emergency Department",2167,2061,106,95.1,2167,"",2061,"",106,"",95.1,"",3,"",0.1,"",0,"",0,""
"201905","S92000003","S08000020","N431H","Minor Injury Unit or Other",47,47,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000020","N432H","Minor Injury Unit or Other",25,25,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000020","N433H","Minor Injury Unit or Other",92,92,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000020","N451H","Minor Injury Unit or Other",15,15,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000020","N494H","Minor Injury Unit or Other",124,124,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000020","N683C","Minor Injury Unit or Other",60,60,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000031","C206H","Minor Injury Unit or Other",1684,1623,61,96.4,1684,"",1623,"",61,"",96.4,"",1,"",0.1,"",0,"",0,""
"201905","S92000003","S08000031","C313H","Emergency Department",3000,2671,329,89,3000,"",2671,"",329,"",89,"",20,"",0.7,"",1,"",0,""
"201905","S92000003","S08000031","C418H","Emergency Department",6079,5387,692,88.6,6079,"",5387,"",692,"",88.6,"",68,"",1.1,"",2,"",0,""
"201905","S92000003","S08000031","G107H","Emergency Department",8304,6599,1705,79.5,8304,"",6599,"",1705,"",79.5,"",103,"",1.2,"",5,"",0.1,""
"201905","S92000003","S08000031","G207H","Minor Injury Unit or Other",2011,2003,8,99.6,2011,"",2003,"",8,"",99.6,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000031","G306H","Minor Injury Unit or Other",3164,3163,1,100,3164,"",3163,"",1,"",100,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000031","G405H","Emergency Department",8892,7106,1786,79.9,8892,"",7106,"",1786,"",79.9,"",93,"",1,"",0,"",0,""
"201905","S92000003","S08000031","G513H","Emergency Department",5980,5839,141,97.6,5980,"",5839,"",141,"",97.6,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000022","C106H","Minor Injury Unit or Other",817,817,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000022","C108H","Minor Injury Unit or Other",157,156,1,99.4,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000022","C113H","Minor Injury Unit or Other",358,353,5,98.6,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000022","C121H","Emergency Department",778,757,21,97.3,778,"",757,"",21,"",97.3,"",1,"",0.1,"",1,"",0.1,""
"201905","S92000003","S08000022","C122H","Minor Injury Unit or Other",440,438,2,99.5,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000022","H101H","Minor Injury Unit or Other",131,131,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000022","H103H","Emergency Department",758,731,27,96.4,758,"",731,"",27,"",96.4,"",2,"",0.3,"",1,"",0.1,""
"201905","S92000003","S08000022","H106H","Minor Injury Unit or Other",51,51,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000022","H202H","Emergency Department",3198,2925,273,91.5,3198,"",2925,"",273,"",91.5,"",14,"",0.4,"",1,"",0,""
"201905","S92000003","S08000022","H208H","Minor Injury Unit or Other",368,368,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000022","H210H","Minor Injury Unit or Other",47,47,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000022","H212H","Emergency Department",1079,1001,78,92.8,1079,"",1001,"",78,"",92.8,"",2,"",0.2,"",0,"",0,""
"201905","S92000003","S08000022","H214H","Minor Injury Unit or Other",498,497,1,99.8,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000022","H215H","Minor Injury Unit or Other",262,262,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000022","H219H","Minor Injury Unit or Other",205,205,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000022","H224H","Minor Injury Unit or Other",450,442,8,98.2,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000022","H227B","Minor Injury Unit or Other",169,169,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000022","H227H","Minor Injury Unit or Other",128,128,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000032","L106H","Emergency Department",6289,5831,458,92.7,6289,"",5831,"",458,"",92.7,"",25,"",0.4,"",2,"",0,""
"201905","S92000003","S08000032","L206H","Minor Injury Unit or Other",106,106,0,100,106,"",106,"",0,"",100,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000032","L207H","Minor Injury Unit or Other",45,45,0,100,45,"",45,"",0,"",100,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000032","L302H","Emergency Department",5982,5140,842,85.9,5982,"",5140,"",842,"",85.9,"",125,"",2.1,"",44,"",0.7,""
"201905","S92000003","S08000032","L308H","Emergency Department",6566,5559,1007,84.7,6566,"",5559,"",1007,"",84.7,"",126,"",1.9,"",20,"",0.3,""
"201905","S92000003","S08000024","S108H","Minor Injury Unit or Other",165,165,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000024","S116H","Minor Injury Unit or Other",4197,3804,393,90.6,4197,"",3804,"",393,"",90.6,"",39,"",0.9,"",15,"",0.4,""
"201905","S92000003","S08000024","S308H","Emergency Department",5081,4818,263,94.8,5081,"",4818,"",263,"",94.8,"",19,"",0.4,"",5,"",0.1,""
"201905","S92000003","S08000024","S314H","Emergency Department",10856,8899,1957,82,10856,"",8899,"",1957,"",82,"",165,"",1.5,"",27,"",0.2,""
"201905","S92000003","S08000024","S319H","Emergency Department",4241,4025,216,94.9,4241,"",4025,"",216,"",94.9,"",2,"",0,"",0,"",0,""
"201905","S92000003","S08000025","R103H","Emergency Department",589,559,30,94.9,589,"",559,"",30,"",94.9,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000026","Z102H","Emergency Department",682,664,18,97.4,682,"",664,"",18,"",97.4,"",1,"",0.1,"",0,"",0,""
"201905","S92000003","S08000030","T101H","Emergency Department",4383,4158,225,94.9,4383,"",4158,"",225,"",94.9,"",2,"",0,"",1,"",0,""
"201905","S92000003","S08000030","T202H","Emergency Department",2260,2183,77,96.6,2260,"",2183,"",77,"",96.6,"",1,"",0,"",0,"",0,""
"201905","S92000003","S08000030","T205H","Minor Injury Unit or Other",32,31,1,96.9,32,"",31,"",1,"",96.9,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000030","T209H","Minor Injury Unit or Other",322,322,0,100,322,"",322,"",0,"",100,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000030","T304H","Minor Injury Unit or Other",1437,1437,0,100,1437,"",1437,"",0,"",100,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000030","T305H","Minor Injury Unit or Other",88,88,0,100,88,"",88,"",0,"",100,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000030","T316H","Minor Injury Unit or Other",88,88,0,100,88,"",88,"",0,"",100,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000030","T319H","Minor Injury Unit or Other",540,540,0,100,540,"",540,"",0,"",100,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000030","T320H","Minor Injury Unit or Other",168,168,0,100,168,"",168,"",0,"",100,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000030","T357C","Minor Injury Unit or Other",255,255,0,100,255,"",255,"",0,"",100,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000028","W106H","Minor Injury Unit or Other",82,82,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201905","S92000003","S08000028","W107H","Emergency Department",636,621,15,97.6,636,"",621,"",15,"",97.6,"",0,"",0,"",0,"",0,""
"201905","S92000003","S08000028","W108H","Minor Injury Unit or Other",147,146,1,99.3,147,"",146,"",1,"",99.3,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000015","A101H","Minor Injury Unit or Other",305,299,6,98,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000015","A110H","Minor Injury Unit or Other",72,72,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000015","A111H","Emergency Department",6485,5896,589,90.9,6485,"",5896,"",589,"",90.9,"",187,"",2.9,"",60,"",0.9,""
"201906","S92000003","S08000015","A210H","Emergency Department",3455,3058,397,88.5,3455,"",3058,"",397,"",88.5,"",103,"",3,"",35,"",1,""
"201906","S92000003","S08000015","A216H","Minor Injury Unit or Other",80,80,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000016","B103H","Minor Injury Unit or Other",19,19,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000016","B105H","Minor Injury Unit or Other",95,95,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000016","B114H","Minor Injury Unit or Other",14,14,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000016","B118H","Minor Injury Unit or Other",42,42,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000016","B120H","Emergency Department",2821,2634,187,93.4,2821,"",2634,"",187,"",93.4,"",21,"",0.7,"",11,"",0.4,""
"201906","S92000003","S08000017","Y101H","Minor Injury Unit or Other",20,20,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000017","Y106H","Minor Injury Unit or Other",52,52,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000017","Y109H","Minor Injury Unit or Other",1,1,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000017","Y110H","Minor Injury Unit or Other",11,11,0,100,11,"",11,"",0,"",100,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000017","Y144H","Emergency Department",1038,981,57,94.5,1038,"",981,"",57,"",94.5,"",7,"",0.7,"",0,"",0,""
"201906","S92000003","S08000017","Y146H","Emergency Department",3082,2772,310,89.9,3082,"",2772,"",310,"",89.9,"",37,"",1.2,"",4,"",0.1,""
"201906","S92000003","S08000029","F704H","Emergency Department",5709,5302,407,92.9,5709,"",5302,"",407,"",92.9,"",5,"",0.1,"",0,"",0,""
"201906","S92000003","S08000029","F708H","Minor Injury Unit or Other",175,175,0,100,175,"",175,"",0,"",100,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000029","F709H","Minor Injury Unit or Other",236,236,0,100,236,"",236,"",0,"",100,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000029","F805H","Minor Injury Unit or Other",1883,1881,2,99.9,1883,"",1881,"",2,"",99.9,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000019","V201H","Minor Injury Unit or Other",1821,1817,4,99.8,1821,"",1817,"",4,"",99.8,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000019","V217H","Emergency Department",5900,4937,963,83.7,5900,"",4937,"",963,"",83.7,"",35,"",0.6,"",6,"",0.1,""
"201906","S92000003","S08000020","N101H","Emergency Department",5169,4509,660,87.2,5169,"",4509,"",660,"",87.2,"",39,"",0.8,"",0,"",0,""
"201906","S92000003","S08000020","N121H","Emergency Department",1621,1606,15,99.1,1621,"",1606,"",15,"",99.1,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000020","N151H","Minor Injury Unit or Other",111,111,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000020","N332H","Minor Injury Unit or Other",34,34,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000020","N333H","Minor Injury Unit or Other",1308,1307,1,99.9,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000020","N334H","Minor Injury Unit or Other",615,614,1,99.8,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000020","N335H","Minor Injury Unit or Other",255,253,2,99.2,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000020","N336H","Minor Injury Unit or Other",169,169,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000020","N337H","Minor Injury Unit or Other",328,319,9,97.3,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000020","N411H","Emergency Department",2275,2134,141,93.8,2275,"",2134,"",141,"",93.8,"",6,"",0.3,"",1,"",0,""
"201906","S92000003","S08000020","N431H","Minor Injury Unit or Other",47,47,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000020","N432H","Minor Injury Unit or Other",10,10,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000020","N433H","Minor Injury Unit or Other",100,100,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000020","N451H","Minor Injury Unit or Other",18,18,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000020","N494H","Minor Injury Unit or Other",101,101,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000020","N683C","Minor Injury Unit or Other",43,43,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000031","C206H","Minor Injury Unit or Other",1517,1487,30,98,1517,"",1487,"",30,"",98,"",2,"",0.1,"",0,"",0,""
"201906","S92000003","S08000031","C313H","Emergency Department",2679,2416,263,90.2,2679,"",2416,"",263,"",90.2,"",13,"",0.5,"",1,"",0,""
"201906","S92000003","S08000031","C418H","Emergency Department",6012,5081,931,84.5,6012,"",5081,"",931,"",84.5,"",116,"",1.9,"",2,"",0,""
"201906","S92000003","S08000031","G107H","Emergency Department",8180,6832,1348,83.5,8180,"",6832,"",1348,"",83.5,"",48,"",0.6,"",1,"",0,""
"201906","S92000003","S08000031","G207H","Minor Injury Unit or Other",1865,1864,1,99.9,1865,"",1864,"",1,"",99.9,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000031","G306H","Minor Injury Unit or Other",3179,3178,1,100,3179,"",3178,"",1,"",100,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000031","G405H","Emergency Department",8754,6745,2009,77.1,8754,"",6745,"",2009,"",77.1,"",129,"",1.5,"",9,"",0.1,""
"201906","S92000003","S08000031","G513H","Emergency Department",5712,5631,81,98.6,5712,"",5631,"",81,"",98.6,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000022","C106H","Minor Injury Unit or Other",753,752,1,99.9,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000022","C108H","Minor Injury Unit or Other",161,159,2,98.8,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000022","C113H","Minor Injury Unit or Other",380,373,7,98.2,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000022","C121H","Emergency Department",824,802,22,97.3,824,"",802,"",22,"",97.3,"",4,"",0.5,"",0,"",0,""
"201906","S92000003","S08000022","C122H","Minor Injury Unit or Other",500,489,11,97.8,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000022","H101H","Minor Injury Unit or Other",191,191,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000022","H103H","Emergency Department",743,715,28,96.2,743,"",715,"",28,"",96.2,"",2,"",0.3,"",0,"",0,""
"201906","S92000003","S08000022","H106H","Minor Injury Unit or Other",65,65,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000022","H202H","Emergency Department",3269,3001,268,91.8,3269,"",3001,"",268,"",91.8,"",10,"",0.3,"",0,"",0,""
"201906","S92000003","S08000022","H208H","Minor Injury Unit or Other",357,357,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000022","H210H","Minor Injury Unit or Other",47,47,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000022","H212H","Emergency Department",992,942,50,95,992,"",942,"",50,"",95,"",2,"",0.2,"",0,"",0,""
"201906","S92000003","S08000022","H214H","Minor Injury Unit or Other",457,456,1,99.8,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000022","H215H","Minor Injury Unit or Other",288,287,1,99.7,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000022","H219H","Minor Injury Unit or Other",188,188,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000022","H224H","Minor Injury Unit or Other",447,443,4,99.1,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000022","H227B","Minor Injury Unit or Other",151,151,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000022","H227H","Minor Injury Unit or Other",117,117,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000032","L106H","Emergency Department",5938,5394,544,90.8,5938,"",5394,"",544,"",90.8,"",36,"",0.6,"",4,"",0.1,""
"201906","S92000003","S08000032","L206H","Minor Injury Unit or Other",95,94,1,98.9,95,"",94,"",1,"",98.9,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000032","L207H","Minor Injury Unit or Other",50,50,0,100,50,"",50,"",0,"",100,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000032","L302H","Emergency Department",5765,5069,696,87.9,5765,"",5069,"",696,"",87.9,"",84,"",1.5,"",22,"",0.4,""
"201906","S92000003","S08000032","L308H","Emergency Department",6206,5279,927,85.1,6206,"",5279,"",927,"",85.1,"",94,"",1.5,"",11,"",0.2,""
"201906","S92000003","S08000024","S108H","Minor Injury Unit or Other",230,230,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000024","S116H","Minor Injury Unit or Other",3938,3646,292,92.6,3938,"",3646,"",292,"",92.6,"",37,"",0.9,"",11,"",0.3,""
"201906","S92000003","S08000024","S308H","Emergency Department",5157,4686,471,90.9,5157,"",4686,"",471,"",90.9,"",42,"",0.8,"",5,"",0.1,""
"201906","S92000003","S08000024","S314H","Emergency Department",10766,8891,1875,82.6,10766,"",8891,"",1875,"",82.6,"",212,"",2,"",31,"",0.3,""
"201906","S92000003","S08000024","S319H","Emergency Department",4105,3952,153,96.3,4105,"",3952,"",153,"",96.3,"",2,"",0,"",0,"",0,""
"201906","S92000003","S08000025","R103H","Emergency Department",594,577,17,97.1,594,"",577,"",17,"",97.1,"",1,"",0.2,"",0,"",0,""
"201906","S92000003","S08000026","Z102H","Emergency Department",702,693,9,98.7,702,"",693,"",9,"",98.7,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000030","T101H","Emergency Department",4525,4203,322,92.9,4525,"",4203,"",322,"",92.9,"",7,"",0.2,"",0,"",0,""
"201906","S92000003","S08000030","T202H","Emergency Department",2450,2307,143,94.2,2450,"",2307,"",143,"",94.2,"",2,"",0.1,"",0,"",0,""
"201906","S92000003","S08000030","T205H","Minor Injury Unit or Other",24,24,0,100,24,"",24,"",0,"",100,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000030","T209H","Minor Injury Unit or Other",302,302,0,100,302,"",302,"",0,"",100,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000030","T304H","Minor Injury Unit or Other",1454,1453,1,99.9,1454,"",1453,"",1,"",99.9,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000030","T305H","Minor Injury Unit or Other",65,65,0,100,65,"",65,"",0,"",100,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000030","T316H","Minor Injury Unit or Other",94,94,0,100,94,"",94,"",0,"",100,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000030","T319H","Minor Injury Unit or Other",582,582,0,100,582,"",582,"",0,"",100,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000030","T320H","Minor Injury Unit or Other",178,178,0,100,178,"",178,"",0,"",100,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000030","T357C","Minor Injury Unit or Other",207,207,0,100,207,"",207,"",0,"",100,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000028","W106H","Minor Injury Unit or Other",80,80,0,100,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201906","S92000003","S08000028","W107H","Emergency Department",597,580,17,97.2,597,"",580,"",17,"",97.2,"",0,"",0,"",0,"",0,""
"201906","S92000003","S08000028","W108H","Minor Injury Unit or Other",175,175,0,100,175,"",175,"",0,"",100,"",0,"",0,"",0,"",0,""
"201907","S92000003","S08000015","A101H","Minor Injury Unit or Other",341,334,7,97.9,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201907","S92000003","S08000015","A110H","Minor Injury Unit or Other",92,90,2,97.8,,"z",,"z",,"z",,"z",,"z",,"z",,"z",,"z"
"201907","S92000003","S08000015","A111H","Emergency Department",6310,5777,533,91.6,6310,"",5777,"",533,"",91.6,"",172,"",2.7,"",67,"",1.1,""
