Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,SIMD,SIMDQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF
2018Q2,,SB0801,,D102H,,All Inpatients,d,5,,714,1860,2.60504201680672,,405,1770,4.37037037037037,
2018Q3,,SB0801,,D102H,,All Inpatients,d,5,,684,1781,2.60380116959064,,387,1723,4.45219638242894,
2018Q4,,SB0801,,D102H,,All Inpatients,d,5,,735,1808,2.45986394557823,,420,1693,4.03095238095238,
2019Q1,,SB0801,,D102H,,All Inpatients,d,5,,687,1594,2.32023289665211,,416,1490,3.58173076923077,
2019Q2,,SB0801,,D102H,,All Inpatients,d,5,,681,1712,2.51395007342144,,385,1539,3.9974025974026,
2019Q3,,SB0801,,D102H,,All Inpatients,d,5,,632,1685,2.6661392405063302,,336,1407,4.1875,
2019Q4,,SB0801,,D102H,,All Inpatients,d,5,,659,1821,2.76327769347496,,350,1451,4.14571428571429,
2020Q1,,SB0801,,D102H,,All Inpatients,d,5,,679,1590,2.34167893961708,,348,1481,4.25574712643678,
2020Q2,,SB0801,,D102H,,All Inpatients,d,5,,390,1081,2.77179487179487,,139,720,5.17985611510791,
2020Q3,,SB0801,,D102H,,All Inpatients,d,5,,591,1468,2.4839255499154,,251,1157,4.60956175298805,
2020Q4,,SB0801,,D102H,,All Inpatients,d,5,,584,1599,2.73801369863014,,353,1501,4.25212464589235,
2021Q1,,SB0801,,D102H,,All Inpatients,d,5,,608,1482,2.4375,,318,1179,3.70754716981132,
2021Q2,,SB0801,,D102H,,All Inpatients,d,5,,678,1938,2.85840707964602,,336,1853,5.51488095238095,
2021Q3,,SB0801,,D102H,,All Inpatients,d,5,,631,1744,2.76386687797147,,316,1325,4.19303797468354,
2021Q4,,SB0801,,D102H,,All Inpatients,d,5,,614,1957,3.18729641693811,,318,1421,4.4685534591195,
2022Q1,,SB0801,,D102H,,All Inpatients,d,5,,628,1814,2.88853503184713,,301,1512,5.02325581395349,
2022Q2,,SB0801,,D102H,,All Inpatients,d,5,,592,1803,3.04560810810811,,312,1314,4.21153846153846,
2022Q3,,SB0801,,D102H,,All Inpatients,d,5,,586,1883,3.21331058020478,,310,1368,4.41290322580645,
2022Q4,p,SB0801,,D102H,,All Inpatients,d,5,,622,1863,2.9951768488746,,316,1533,4.85126582278481,
2017Q4,,SB0801,,D102H,,All Inpatients,d,,:,10,12,1.2,,5,23,4.6,
2018Q1,,SB0801,,D102H,,All Inpatients,d,,:,17,47,2.76470588235294,,5,5,1,
2018Q2,,SB0801,,D102H,,All Inpatients,d,,:,15,145,9.66666666666667,,5,72,14.4,
2018Q3,,SB0801,,D102H,,All Inpatients,d,,:,29,69,2.37931034482759,,12,94,7.83333333333333,
2018Q4,,SB0801,,D102H,,All Inpatients,d,,:,5,10,2,,5,35,7,
2019Q1,,SB0801,,D102H,,All Inpatients,d,,:,24,79,3.29166666666667,,10,69,6.9,
2019Q2,,SB0801,,D102H,,All Inpatients,d,,:,23,71,3.08695652173913,,10,40,4,
2019Q3,,SB0801,,D102H,,All Inpatients,d,,:,23,47,2.04347826086957,,10,84,8.4,
2019Q4,,SB0801,,D102H,,All Inpatients,d,,:,10,130,13,,5,127,25.4,
2020Q1,,SB0801,,D102H,,All Inpatients,d,,:,10,14,1.4,,0,5,,z
2020Q2,,SB0801,,D102H,,All Inpatients,d,,:,5,5,1,,0,0,,z
2020Q3,,SB0801,,D102H,,All Inpatients,d,,:,10,36,3.6,,0,0,,z
2020Q4,,SB0801,,D102H,,All Inpatients,d,,:,5,8,1.6,,5,9,1.8,
2021Q1,,SB0801,,D102H,,All Inpatients,d,,:,5,11,2.2,,0,0,,z
2021Q2,,SB0801,,D102H,,All Inpatients,d,,:,15,24,1.6,,5,18,3.6,
2021Q3,,SB0801,,D102H,,All Inpatients,d,,:,26,59,2.26923076923077,,5,33,6.6,
2021Q4,,SB0801,,D102H,,All Inpatients,d,,:,5,8,1.6,,0,0,,z
2022Q1,,SB0801,,D102H,,All Inpatients,d,,:,0,0,,z,0,0,,z
2022Q2,,SB0801,,D102H,,All Inpatients,d,,:,20,44,2.2,,5,20,4,
2022Q3,,SB0801,,D102H,,All Inpatients,d,,:,23,77,3.34782608695652,,5,19,3.8,
2022Q4,p,SB0801,,D102H,,All Inpatients,d,,:,16,54,3.375,,5,8,1.6,
2017Q4,,SB0801,,SB0801,d,All Inpatients,d,1,,1122,3094,2.75757575757576,,526,2762,5.2509505703422,
2018Q1,,SB0801,,SB0801,d,All Inpatients,d,1,,1025,2894,2.82341463414634,,512,2945,5.751953125,
2018Q2,,SB0801,,SB0801,d,All Inpatients,d,1,,1109,3036,2.73760144274121,,533,2651,4.97373358348968,
2018Q3,,SB0801,,SB0801,d,All Inpatients,d,1,,1185,2853,2.40759493670886,,553,2861,5.17359855334539,
2018Q4,,SB0801,,SB0801,d,All Inpatients,d,1,,1120,2833,2.52946428571429,,546,2694,4.93406593406593,
2019Q1,,SB0801,,SB0801,d,All Inpatients,d,1,,1223,3105,2.53883892068684,,579,2590,4.47322970639033,
2019Q2,,SB0801,,SB0801,d,All Inpatients,d,1,,1219,2963,2.43068088597211,,529,2712,5.12665406427221,
2019Q3,,SB0801,,SB0801,d,All Inpatients,d,1,,1103,3038,2.75430643699003,,479,2775,5.79331941544885,
2019Q4,,SB0801,,SB0801,d,All Inpatients,d,1,,1115,2916,2.6152466367713,,474,2598,5.48101265822785,
2020Q1,,SB0801,,SB0801,d,All Inpatients,d,1,,1071,2723,2.54248366013072,,440,2447,5.56136363636364,
2020Q2,,SB0801,,SB0801,d,All Inpatients,d,1,,758,2156,2.844327176781,,259,1966,7.59073359073359,
2020Q3,,SB0801,,SB0801,d,All Inpatients,d,1,,1000,2764,2.764,,397,2422,6.1007556675063,
2020Q4,,SB0801,,SB0801,d,All Inpatients,d,1,,954,2682,2.81132075471698,,440,2121,4.82045454545455,
2021Q1,,SB0801,,SB0801,d,All Inpatients,d,1,,1118,3411,3.05098389982111,,481,2674,5.55925155925156,
2021Q2,,SB0801,,SB0801,d,All Inpatients,d,1,,1106,2992,2.70524412296564,,472,2524,5.34745762711864,
2021Q3,,SB0801,,SB0801,d,All Inpatients,d,1,,1038,3005,2.89499036608863,,458,2383,5.20305676855895,
2021Q4,,SB0801,,SB0801,d,All Inpatients,d,1,,1093,3405,3.11527904849039,,464,2566,5.5301724137931,
2022Q1,,SB0801,,SB0801,d,All Inpatients,d,1,,1014,3347,3.30078895463511,,426,2343,5.5,
2022Q2,,SB0801,,SB0801,d,All Inpatients,d,1,,954,3371,3.5335429769392,,425,2491,5.86117647058824,
2022Q3,,SB0801,,SB0801,d,All Inpatients,d,1,,1029,3373,3.2779397473275,,479,2373,4.95407098121086,
2022Q4,p,SB0801,,SB0801,d,All Inpatients,d,1,,1128,3745,3.32003546099291,,500,2724,5.448,
2017Q4,,SB0801,,SB0801,d,All Inpatients,d,2,,1014,3108,3.06508875739645,,512,2888,5.640625,
2018Q1,,SB0801,,SB0801,d,All Inpatients,d,2,,889,2548,2.86614173228346,,455,2039,4.48131868131868,
2018Q2,,SB0801,,SB0801,d,All Inpatients,d,2,,993,2533,2.55085599194361,,495,2358,4.76363636363636,
2018Q3,,SB0801,,SB0801,d,All Inpatients,d,2,,983,2745,2.79247202441506,,500,2574,5.148,
2018Q4,,SB0801,,SB0801,d,All Inpatients,d,2,,935,2583,2.76256684491979,,504,2416,4.79365079365079,
2019Q1,,SB0801,,SB0801,d,All Inpatients,d,2,,918,2335,2.54357298474946,,462,1957,4.23593073593074,
2019Q2,,SB0801,,SB0801,d,All Inpatients,d,2,,962,2638,2.74220374220374,,464,2118,4.56465517241379,
2019Q3,,SB0801,,SB0801,d,All Inpatients,d,2,,978,2610,2.66871165644172,,448,2236,4.99107142857143,
2019Q4,,SB0801,,SB0801,d,All Inpatients,d,2,,926,2636,2.84665226781857,,430,2444,5.68372093023256,
2020Q1,,SB0801,,SB0801,d,All Inpatients,d,2,,834,2260,2.70983213429257,,399,2274,5.69924812030075,
2020Q2,,SB0801,,SB0801,d,All Inpatients,d,2,,562,1726,3.0711743772242,,204,1316,6.45098039215686,
2020Q3,,SB0801,,SB0801,d,All Inpatients,d,2,,788,3999,5.0748730964467,,301,3490,11.5946843853821,
2020Q4,,SB0801,,SB0801,d,All Inpatients,d,2,,768,2217,2.88671875,,385,1808,4.6961038961039,
2021Q1,,SB0801,,SB0801,d,All Inpatients,d,2,,892,2712,3.04035874439462,,428,2051,4.79205607476636,
2021Q2,,SB0801,,SB0801,d,All Inpatients,d,2,,867,2681,3.09227220299885,,397,2632,6.62972292191436,
2021Q3,,SB0801,,SB0801,d,All Inpatients,d,2,,841,2890,3.43638525564804,,392,2635,6.7219387755102,
2021Q4,,SB0801,,SB0801,d,All Inpatients,d,2,,893,2551,2.85666293393057,,408,1991,4.87990196078431,
2022Q1,,SB0801,,SB0801,d,All Inpatients,d,2,,823,2640,3.20777642770352,,377,1872,4.96551724137931,
2022Q2,,SB0801,,SB0801,d,All Inpatients,d,2,,886,2756,3.11060948081264,,389,2317,5.95629820051414,
2022Q3,,SB0801,,SB0801,d,All Inpatients,d,2,,843,2718,3.22419928825623,,414,2095,5.06038647342995,
2022Q4,p,SB0801,,SB0801,d,All Inpatients,d,2,,830,2741,3.30240963855422,,409,2150,5.25672371638142,
2017Q4,,SB0801,,SB0801,d,All Inpatients,d,3,,859,2428,2.82654249126892,,464,2501,5.39008620689655,
2018Q1,,SB0801,,SB0801,d,All Inpatients,d,3,,917,2446,2.66739367502726,,477,2328,4.88050314465409,
2018Q2,,SB0801,,SB0801,d,All Inpatients,d,3,,856,2486,2.90420560747664,,436,2255,5.17201834862385,
2018Q3,,SB0801,,SB0801,d,All Inpatients,d,3,,1005,2817,2.80298507462687,,530,2816,5.31320754716981,
2018Q4,,SB0801,,SB0801,d,All Inpatients,d,3,,904,2898,3.20575221238938,,517,2217,4.28820116054159,
2019Q1,,SB0801,,SB0801,d,All Inpatients,d,3,,817,2284,2.79559363525092,,476,2021,4.24579831932773,
2019Q2,,SB0801,,SB0801,d,All Inpatients,d,3,,895,2520,2.81564245810056,,466,2113,4.5343347639485,
2019Q3,,SB0801,,SB0801,d,All Inpatients,d,3,,933,2795,2.9957127545552,,475,2698,5.68,
2019Q4,,SB0801,,SB0801,d,All Inpatients,d,3,,901,2471,2.74250832408435,,447,2397,5.36241610738255,
2020Q1,,SB0801,,SB0801,d,All Inpatients,d,3,,817,2342,2.86658506731946,,383,2076,5.42036553524804,
2020Q2,,SB0801,,SB0801,d,All Inpatients,d,3,,599,1833,3.06010016694491,,213,1383,6.49295774647887,
2020Q3,,SB0801,,SB0801,d,All Inpatients,d,3,,660,1765,2.67424242424242,,247,1355,5.48582995951417,
2020Q4,,SB0801,,SB0801,d,All Inpatients,d,3,,842,2672,3.17339667458432,,423,2286,5.40425531914894,
2021Q1,,SB0801,,SB0801,d,All Inpatients,d,3,,800,2254,2.8175,,389,1920,4.93573264781491,
2021Q2,,SB0801,,SB0801,d,All Inpatients,d,3,,819,2318,2.83028083028083,,401,2114,5.2718204488778,
2021Q3,,SB0801,,SB0801,d,All Inpatients,d,3,,800,2369,2.96125,,393,1982,5.04325699745547,
2021Q4,,SB0801,,SB0801,d,All Inpatients,d,3,,806,2697,3.34615384615385,,365,2071,5.67397260273973,
2022Q1,,SB0801,,SB0801,d,All Inpatients,d,3,,806,2391,2.96650124069479,,381,1863,4.88976377952756,
2022Q2,,SB0801,,SB0801,d,All Inpatients,d,3,,808,2550,3.15594059405941,,400,1991,4.9775,
2022Q3,,SB0801,,SB0801,d,All Inpatients,d,3,,722,2251,3.11772853185596,,396,1876,4.73737373737374,
2022Q4,p,SB0801,,SB0801,d,All Inpatients,d,3,,885,2685,3.03389830508475,,489,2105,4.30470347648262,
2017Q4,,SB0801,,SB0801,d,All Inpatients,d,4,,719,2205,3.06675938803894,,421,2410,5.72446555819477,
2018Q1,,SB0801,,SB0801,d,All Inpatients,d,4,,694,2274,3.27665706051873,,407,2121,5.21130221130221,
2018Q2,,SB0801,,SB0801,d,All Inpatients,d,4,,804,2214,2.75373134328358,,429,2037,4.74825174825175,
2018Q3,,SB0801,,SB0801,d,All Inpatients,d,4,,784,2066,2.63520408163265,,431,1904,4.41763341067285,
2018Q4,,SB0801,,SB0801,d,All Inpatients,d,4,,697,1980,2.84074605451937,,404,1883,4.66089108910891,
2019Q1,,SB0801,,SB0801,d,All Inpatients,d,4,,832,2022,2.43028846153846,,441,1932,4.38095238095238,
2019Q2,,SB0801,,SB0801,d,All Inpatients,d,4,,689,1834,2.66182873730044,,371,1652,4.45283018867925,
2019Q3,,SB0801,,SB0801,d,All Inpatients,d,4,,699,1758,2.51502145922747,,395,1706,4.31898734177215,
2019Q4,,SB0801,,SB0801,d,All Inpatients,d,4,,754,2181,2.89257294429708,,410,2088,5.09268292682927,
2020Q1,,SB0801,,SB0801,d,All Inpatients,d,4,,725,1900,2.62068965517241,,389,1554,3.99485861182519,
2020Q2,,SB0801,,SB0801,d,All Inpatients,d,4,,416,1311,3.15144230769231,,136,700,5.14705882352941,
2020Q3,,SB0801,,SB0801,d,All Inpatients,d,4,,586,1892,3.22866894197952,,235,1249,5.31489361702128,
2020Q4,,SB0801,,SB0801,d,All Inpatients,d,4,,645,1995,3.09302325581395,,349,1750,5.01432664756447,
2021Q1,,SB0801,,SB0801,d,All Inpatients,d,4,,578,1818,3.14532871972318,,309,1431,4.63106796116505,
2021Q2,,SB0801,,SB0801,d,All Inpatients,d,4,,766,2233,2.91514360313316,,393,1769,4.50127226463104,
2021Q3,,SB0801,,SB0801,d,All Inpatients,d,4,,704,1988,2.82386363636364,,360,1786,4.96111111111111,
2021Q4,,SB0801,,SB0801,d,All Inpatients,d,4,,729,2369,3.24965706447188,,385,1945,5.05194805194805,
2022Q1,,SB0801,,SB0801,d,All Inpatients,d,4,,641,1944,3.03276131045242,,326,1712,5.25153374233129,
2022Q2,,SB0801,,SB0801,d,All Inpatients,d,4,,704,2128,3.02272727272727,,361,1881,5.21052631578947,
2022Q3,,SB0801,,SB0801,d,All Inpatients,d,4,,678,2154,3.17699115044248,,360,1801,5.00277777777778,
2022Q4,p,SB0801,,SB0801,d,All Inpatients,d,4,,710,2305,3.24647887323944,,408,2242,5.49509803921569,
2017Q4,,SB0801,,SB0801,d,All Inpatients,d,5,,632,1648,2.60759493670886,,372,1655,4.4489247311828,
2018Q1,,SB0801,,SB0801,d,All Inpatients,d,5,,712,1945,2.73174157303371,,394,1911,4.8502538071066,
2018Q2,,SB0801,,SB0801,d,All Inpatients,d,5,,714,1860,2.60504201680672,,405,1770,4.37037037037037,
2018Q3,,SB0801,,SB0801,d,All Inpatients,d,5,,684,1781,2.60380116959064,,387,1723,4.45219638242894,
2018Q4,,SB0801,,SB0801,d,All Inpatients,d,5,,735,1808,2.45986394557823,,420,1693,4.03095238095238,
2019Q1,,SB0801,,SB0801,d,All Inpatients,d,5,,687,1594,2.32023289665211,,416,1490,3.58173076923077,
2019Q2,,SB0801,,SB0801,d,All Inpatients,d,5,,681,1712,2.51395007342144,,385,1539,3.9974025974026,
2019Q3,,SB0801,,SB0801,d,All Inpatients,d,5,,632,1685,2.6661392405063302,,336,1407,4.1875,
2019Q4,,SB0801,,SB0801,d,All Inpatients,d,5,,659,1821,2.76327769347496,,350,1451,4.14571428571429,
2020Q1,,SB0801,,SB0801,d,All Inpatients,d,5,,679,1590,2.34167893961708,,348,1481,4.25574712643678,
2020Q2,,SB0801,,SB0801,d,All Inpatients,d,5,,390,1081,2.77179487179487,,139,720,5.17985611510791,
2020Q3,,SB0801,,SB0801,d,All Inpatients,d,5,,591,1468,2.4839255499154,,251,1157,4.60956175298805,
2020Q4,,SB0801,,SB0801,d,All Inpatients,d,5,,584,1599,2.73801369863014,,353,1501,4.25212464589235,
2021Q1,,SB0801,,SB0801,d,All Inpatients,d,5,,608,1482,2.4375,,318,1179,3.70754716981132,
2021Q2,,SB0801,,SB0801,d,All Inpatients,d,5,,678,1938,2.85840707964602,,336,1853,5.51488095238095,
2021Q3,,SB0801,,SB0801,d,All Inpatients,d,5,,631,1744,2.76386687797147,,316,1325,4.19303797468354,
2021Q4,,SB0801,,SB0801,d,All Inpatients,d,5,,614,1957,3.18729641693811,,318,1421,4.4685534591195,
2022Q1,,SB0801,,SB0801,d,All Inpatients,d,5,,628,1814,2.88853503184713,,301,1512,5.02325581395349,
2022Q2,,SB0801,,SB0801,d,All Inpatients,d,5,,592,1803,3.04560810810811,,312,1314,4.21153846153846,
2022Q3,,SB0801,,SB0801,d,All Inpatients,d,5,,586,1883,3.21331058020478,,310,1368,4.41290322580645,
2022Q4,p,SB0801,,SB0801,d,All Inpatients,d,5,,622,1863,2.9951768488746,,316,1533,4.85126582278481,
2017Q4,,SB0801,,SB0801,d,All Inpatients,d,,:,10,12,1.2,,5,23,4.6,
2018Q1,,SB0801,,SB0801,d,All Inpatients,d,,:,17,47,2.76470588235294,,5,5,1,
2018Q2,,SB0801,,SB0801,d,All Inpatients,d,,:,15,145,9.66666666666667,,5,72,14.4,
2018Q3,,SB0801,,SB0801,d,All Inpatients,d,,:,29,69,2.37931034482759,,12,94,7.83333333333333,
2018Q4,,SB0801,,SB0801,d,All Inpatients,d,,:,5,10,2,,5,35,7,
2019Q1,,SB0801,,SB0801,d,All Inpatients,d,,:,24,79,3.29166666666667,,10,69,6.9,
2019Q2,,SB0801,,SB0801,d,All Inpatients,d,,:,23,71,3.08695652173913,,10,40,4,
2019Q3,,SB0801,,SB0801,d,All Inpatients,d,,:,23,47,2.04347826086957,,10,84,8.4,
2019Q4,,SB0801,,SB0801,d,All Inpatients,d,,:,10,130,13,,5,127,25.4,
2020Q1,,SB0801,,SB0801,d,All Inpatients,d,,:,10,14,1.4,,0,5,,z
2020Q2,,SB0801,,SB0801,d,All Inpatients,d,,:,5,5,1,,0,0,,z
2020Q3,,SB0801,,SB0801,d,All Inpatients,d,,:,10,36,3.6,,0,0,,z
2020Q4,,SB0801,,SB0801,d,All Inpatients,d,,:,5,8,1.6,,5,9,1.8,
2021Q1,,SB0801,,SB0801,d,All Inpatients,d,,:,5,11,2.2,,0,0,,z
2021Q2,,SB0801,,SB0801,d,All Inpatients,d,,:,15,24,1.6,,5,18,3.6,
2021Q3,,SB0801,,SB0801,d,All Inpatients,d,,:,26,59,2.26923076923077,,5,33,6.6,
2021Q4,,SB0801,,SB0801,d,All Inpatients,d,,:,5,8,1.6,,0,0,,z
2022Q1,,SB0801,,SB0801,d,All Inpatients,d,,:,0,0,,z,0,0,,z
2022Q2,,SB0801,,SB0801,d,All Inpatients,d,,:,20,44,2.2,,5,20,4,
2022Q3,,SB0801,,SB0801,d,All Inpatients,d,,:,23,77,3.34782608695652,,5,19,3.8,
2022Q4,p,SB0801,,SB0801,d,All Inpatients,d,,:,16,54,3.375,,5,8,1.6,
2017Q4,,S27000001,,S27000001,d,All Inpatients,d,1,,249,3260,13.0923694779116,,192,1999,10.4114583333333,
2018Q1,,S27000001,,S27000001,d,All Inpatients,d,1,,256,2643,10.32421875,,209,1733,8.29186602870813,
2018Q2,,S27000001,,S27000001,d,All Inpatients,d,1,,208,2813,13.5240384615385,,165,1745,10.5757575757576,
2018Q3,,S27000001,,S27000001,d,All Inpatients,d,1,,180,1874,10.4111111111111,,144,1458,10.125,
2018Q4,,S27000001,,S27000001,d,All Inpatients,d,1,,261,2826,10.8275862068966,,207,2016,9.73913043478261,
2019Q1,,S27000001,,S27000001,d,All Inpatients,d,1,,309,2808,9.0873786407767,,258,1858,7.2015503875969,
2019Q2,,S27000001,,S27000001,d,All Inpatients,d,1,,238,2379,9.99579831932773,,190,1540,8.10526315789474,
2019Q3,,S27000001,,S27000001,d,All Inpatients,d,1,,241,2018,8.37344398340249,,203,1376,6.77832512315271,
2019Q4,,S27000001,,S27000001,d,All Inpatients,d,1,,249,2260,9.07630522088353,,202,1786,8.84158415841584,
2020Q1,,S27000001,,S27000001,d,All Inpatients,d,1,,189,2133,11.2857142857143,,139,1344,9.66906474820144,
2020Q2,,S27000001,,S27000001,d,All Inpatients,d,1,,167,1403,8.40119760479042,,138,930,6.73913043478261,
2020Q3,,S27000001,,S27000001,d,All Inpatients,d,1,,189,2327,12.3121693121693,,149,1720,11.5436241610738,
2020Q4,,S27000001,,S27000001,d,All Inpatients,d,1,,91,1586,17.4285714285714,,67,1003,14.9701492537313,
2021Q1,,S27000001,,S27000001,d,All Inpatients,d,1,,150,1294,8.62666666666667,,115,750,6.52173913043478,
2021Q2,,S27000001,,S27000001,d,All Inpatients,d,1,,125,1693,13.544,,92,927,10.0760869565217,
2021Q3,,S27000001,,S27000001,d,All Inpatients,d,1,,107,1121,10.4766355140187,,90,827,9.18888888888889,
2021Q4,,S27000001,,S27000001,d,All Inpatients,d,1,,84,1339,15.9404761904762,,56,900,16.0714285714286,
2022Q1,,S27000001,,S27000001,d,All Inpatients,d,1,,67,1351,20.1641791044776,,53,1138,21.4716981132075,
2022Q2,,S27000001,,S27000001,d,All Inpatients,d,1,,83,1252,15.0843373493976,,58,896,15.448275862069,
2022Q3,,S27000001,,S27000001,d,All Inpatients,d,1,,118,2095,17.7542372881356,,84,1069,12.7261904761905,
2022Q4,p,S27000001,,S27000001,d,All Inpatients,d,1,,102,1578,15.4705882352941,,71,907,12.7746478873239,
2017Q4,,S27000001,,S27000001,d,All Inpatients,d,2,,210,2886,13.7428571428571,,170,1933,11.3705882352941,
2018Q1,,S27000001,,S27000001,d,All Inpatients,d,2,,245,2110,8.61224489795918,,211,1374,6.51184834123223,
2018Q2,,S27000001,,S27000001,d,All Inpatients,d,2,,173,1847,10.6763005780347,,140,1284,9.17142857142857,
2018Q3,,S27000001,,S27000001,d,All Inpatients,d,2,,168,2263,13.4702380952381,,135,1383,10.2444444444444,
2018Q4,,S27000001,,S27000001,d,All Inpatients,d,2,,192,2464,12.8333333333333,,162,1436,8.8641975308642,
2019Q1,,S27000001,,S27000001,d,All Inpatients,d,2,,272,2040,7.5,,235,1405,5.97872340425532,
2019Q2,,S27000001,,S27000001,d,All Inpatients,d,2,,206,1831,8.88834951456311,,168,1267,7.54166666666667,
2019Q3,,S27000001,,S27000001,d,All Inpatients,d,2,,186,2015,10.8333333333333,,160,1275,7.96875,
2019Q4,,S27000001,,S27000001,d,All Inpatients,d,2,,163,1404,8.61349693251534,,125,794,6.352,
2020Q1,,S27000001,,S27000001,d,All Inpatients,d,2,,156,1849,11.8525641025641,,124,1046,8.43548387096774,
2020Q2,,S27000001,,S27000001,d,All Inpatients,d,2,,192,1918,9.98958333333333,,166,903,5.43975903614458,
2020Q3,,S27000001,,S27000001,d,All Inpatients,d,2,,189,1629,8.61904761904762,,164,855,5.21341463414634,
2020Q4,,S27000001,,S27000001,d,All Inpatients,d,2,,85,1398,16.4470588235294,,63,723,11.4761904761905,
2021Q1,,S27000001,,S27000001,d,All Inpatients,d,2,,143,1477,10.3286713286713,,120,660,5.5,
2021Q2,,S27000001,,S27000001,d,All Inpatients,d,2,,107,1353,12.6448598130841,,87,843,9.68965517241379,
2021Q3,,S27000001,,S27000001,d,All Inpatients,d,2,,115,1624,14.1217391304348,,82,714,8.70731707317073,
2021Q4,,S27000001,,S27000001,d,All Inpatients,d,2,,77,1746,22.6753246753247,,43,438,10.1860465116279,
2022Q1,,S27000001,,S27000001,d,All Inpatients,d,2,,83,972,11.710843373494,,70,530,7.57142857142857,
2022Q2,,S27000001,,S27000001,d,All Inpatients,d,2,,71,1364,19.2112676056338,,51,525,10.2941176470588,
2022Q3,,S27000001,,S27000001,d,All Inpatients,d,2,,108,1297,12.0092592592593,,76,733,9.64473684210526,
2022Q4,p,S27000001,,S27000001,d,All Inpatients,d,2,,89,1288,14.4719101123596,,62,432,6.96774193548387,
2017Q4,,S27000001,,S27000001,d,All Inpatients,d,3,,171,1774,10.374269005848,,148,1389,9.38513513513514,
2018Q1,,S27000001,,S27000001,d,All Inpatients,d,3,,200,1839,9.195,,176,1156,6.56818181818182,
2018Q2,,S27000001,,S27000001,d,All Inpatients,d,3,,151,1628,10.7814569536424,,129,1188,9.2093023255814,
2018Q3,,S27000001,,S27000001,d,All Inpatients,d,3,,139,1829,13.158273381295,,117,1412,12.0683760683761,
2018Q4,,S27000001,,S27000001,d,All Inpatients,d,3,,174,1758,10.1034482758621,,139,1068,7.68345323741007,
2019Q1,,S27000001,,S27000001,d,All Inpatients,d,3,,217,1661,7.65437788018433,,191,936,4.90052356020942,
2019Q2,,S27000001,,S27000001,d,All Inpatients,d,3,,184,1743,9.47282608695652,,158,1246,7.88607594936709,
2019Q3,,S27000001,,S27000001,d,All Inpatients,d,3,,212,1604,7.56603773584906,,182,1176,6.46153846153846,
2019Q4,,S27000001,,S27000001,d,All Inpatients,d,3,,153,2129,13.9150326797386,,126,1103,8.75396825396825,
2020Q1,,S27000001,,S27000001,d,All Inpatients,d,3,,169,2266,13.4082840236686,,144,1552,10.7777777777778,
2020Q2,,S27000001,,S27000001,d,All Inpatients,d,3,,173,1406,8.1271676300578,,157,1124,7.15923566878981,
2020Q3,,S27000001,,S27000001,d,All Inpatients,d,3,,191,1874,9.81151832460733,,170,1649,9.7,
2020Q4,,S27000001,,S27000001,d,All Inpatients,d,3,,88,1627,18.4886363636364,,71,1010,14.2253521126761,
2021Q1,,S27000001,,S27000001,d,All Inpatients,d,3,,146,790,5.41095890410959,,131,530,4.04580152671756,
2021Q2,,S27000001,,S27000001,d,All Inpatients,d,3,,88,1238,14.0681818181818,,70,547,7.81428571428571,
2021Q3,,S27000001,,S27000001,d,All Inpatients,d,3,,92,1143,12.4239130434783,,71,696,9.80281690140845,
2021Q4,,S27000001,,S27000001,d,All Inpatients,d,3,,87,1741,20.0114942528736,,65,922,14.1846153846154,
2022Q1,,S27000001,,S27000001,d,All Inpatients,d,3,,67,1634,24.3880597014925,,50,313,6.26,
2022Q2,,S27000001,,S27000001,d,All Inpatients,d,3,,70,1150,16.4285714285714,,55,608,11.0545454545455,
2022Q3,,S27000001,,S27000001,d,All Inpatients,d,3,,93,1191,12.8064516129032,,72,477,6.625,
2022Q4,p,S27000001,,S27000001,d,All Inpatients,d,3,,89,1593,17.8988764044944,,68,930,13.6764705882353,
2017Q4,,S27000001,,S27000001,d,All Inpatients,d,4,,155,1499,9.67096774193548,,125,1178,9.424,
2018Q1,,S27000001,,S27000001,d,All Inpatients,d,4,,160,1268,7.925,,145,1005,6.93103448275862,
2018Q2,,S27000001,,S27000001,d,All Inpatients,d,4,,150,1709,11.3933333333333,,120,1325,11.0416666666667,
2018Q3,,S27000001,,S27000001,d,All Inpatients,d,4,,120,1084,9.03333333333333,,105,727,6.92380952380952,
2018Q4,,S27000001,,S27000001,d,All Inpatients,d,4,,160,1675,10.46875,,135,1096,8.11851851851852,
2019Q1,,S27000001,,S27000001,d,All Inpatients,d,4,,205,1595,7.78048780487805,,170,1010,5.94117647058824,
2019Q2,,S27000001,,S27000001,d,All Inpatients,d,4,,160,1332,8.325,,135,769,5.6962962962963,
2019Q3,,S27000001,,S27000001,d,All Inpatients,d,4,,173,1389,8.02890173410405,,140,1042,7.44285714285714,
2019Q4,,S27000001,,S27000001,d,All Inpatients,d,4,,135,1110,8.22222222222222,,115,915,7.95652173913043,
2020Q1,,S27000001,,S27000001,d,All Inpatients,d,4,,120,1206,10.05,,100,860,8.6,
2020Q2,,S27000001,,S27000001,d,All Inpatients,d,4,,211,1119,5.30331753554502,,188,701,3.72872340425532,
2020Q3,,S27000001,,S27000001,d,All Inpatients,d,4,,160,845,5.28125,,145,560,3.86206896551724,
