WeekEnding,HB,HBQF,AdmissionType,AdmissionTypeQF,Specialty,SpecialtyQF,NumberAdmissions,Average20182019,PercentVariation
20210711,S08000031,,Planned,,Cardiology,,44,50.5,-12.9
20210711,S08000031,,Planned,,Gynaecology,,86,109.5,-21.5
20210711,S08000031,,Planned,,Medical (excl. Cardiology & Cancer),,264,402.5,-34.4
20210711,S08000031,,Planned,,Medical (incl. Cardiology & Cancer),,380,515.5,-26.3
20210711,S08000031,,Planned,,Paediatrics (medical & surgical),,47,65,-27.7
20210711,S08000031,,Planned,,Paediatrics (medical),,35,51,-31.4
20210711,S08000031,,Planned,,Paediatrics (surgical),,12,14,-14.3
20210711,S08000031,,Planned,,Surgery,,600,627.5,-4.4
20210711,S08000032,,Planned,,All,d,180,239.5,-24.8
20210711,S08000032,,Planned,,Medical (excl. Cardiology & Cancer),,13,27,-51.9
20210711,S08000032,,Planned,,Medical (incl. Cardiology & Cancer),,13,30,-56.7
20210711,S08000032,,Planned,,Paediatrics (medical & surgical),,106,88.5,19.8
20210711,S08000032,,Planned,,Paediatrics (medical),,106,88.5,19.8
20210711,S08000032,,Planned,,Surgery,,59,105.5,-44.1
20210711,S92000003,d,Planned,,All,d,2841,3575,-20.5
20210711,S92000003,d,Planned,,Cancer,,141,132.5,6.4
20210711,S92000003,d,Planned,,Cardiology,,168,194.5,-13.6
20210711,S92000003,d,Planned,,Community,,52,66,-21.2
20210711,S92000003,d,Planned,,Gynaecology,,165,212,-22.2
20210711,S92000003,d,Planned,,Medical (excl. Cardiology & Cancer),,556,856.5,-35.1
20210711,S92000003,d,Planned,,Medical (incl. Cardiology & Cancer),,865,1183.5,-26.9
20210711,S92000003,d,Planned,,Paediatrics (medical & surgical),,254,243.5,4.3
20210711,S92000003,d,Planned,,Paediatrics (medical),,238,213.5,11.5
20210711,S92000003,d,Planned,,Paediatrics (surgical),,16,30,-46.7
20210711,S92000003,d,Planned,,Surgery,,1497,1854.5,-19.3
20210711,NA,NA,Planned,,All,d,193,186.5,3.5
20210711,NA,NA,Planned,,Cardiology,,64,66.5,-3.8
20210711,NA,NA,Planned,,Medical (incl. Cardiology & Cancer),,68,70,-2.9
20210711,NA,NA,Planned,,Surgery,,121,116.5,3.9
20210718,S08000015,,Planned,,All,d,58,88.5,-34.5
20210718,S08000015,,Planned,,Cardiology,,5,2,150
20210718,S08000015,,Planned,,Medical (excl. Cardiology & Cancer),,10,10.5,-4.8
20210718,S08000015,,Planned,,Medical (incl. Cardiology & Cancer),,15,12.5,20
20210718,S08000015,,Planned,,Paediatrics (medical & surgical),,8,7.5,6.7
20210718,S08000015,,Planned,,Paediatrics (medical),,8,7.5,6.7
20210718,S08000015,,Planned,,Surgery,,35,68.5,-48.9
20210718,S08000016,,Planned,,All,d,36,47,-23.4
20210718,S08000016,,Planned,,Community,,15,17,-11.8
20210718,S08000016,,Planned,,Surgery,,18,21,-14.3
20210718,S08000017,,Planned,,All,d,54,84.5,-36.1
20210718,S08000017,,Planned,,Community,,9,10.5,-14.3
20210718,S08000017,,Planned,,Medical (excl. Cardiology & Cancer),,18,15.5,16.1
20210718,S08000017,,Planned,,Medical (incl. Cardiology & Cancer),,22,19,15.8
20210718,S08000017,,Planned,,Paediatrics (medical & surgical),,5,5.5,-9.1
20210718,S08000017,,Planned,,Paediatrics (medical),,5,5.5,-9.1
20210718,S08000017,,Planned,,Surgery,,17,44,-61.4
20210718,S08000019,,Planned,,All,d,111,196,-43.4
20210718,S08000019,,Planned,,Gynaecology,,6,8.5,-29.4
20210718,S08000019,,Planned,,Medical (excl. Cardiology & Cancer),,39,118,-66.9
20210718,S08000019,,Planned,,Medical (incl. Cardiology & Cancer),,42,118.5,-64.6
20210718,S08000019,,Planned,,Paediatrics (medical & surgical),,31,7,342.9
20210718,S08000019,,Planned,,Paediatrics (medical),,31,7,342.9
20210718,S08000019,,Planned,,Surgery,,30,59,-49.2
20210718,S08000020,,Planned,,All,d,200,346,-42.2
20210718,S08000020,,Planned,,Cancer,,6,12.5,-52
20210718,S08000020,,Planned,,Cardiology,,5,4,25
20210718,S08000020,,Planned,,Gynaecology,,15,16,-6.2
20210718,S08000020,,Planned,,Medical (excl. Cardiology & Cancer),,30,93,-67.7
20210718,S08000020,,Planned,,Medical (incl. Cardiology & Cancer),,41,109.5,-62.6
20210718,S08000020,,Planned,,Paediatrics (medical & surgical),,7,12.5,-44
20210718,S08000020,,Planned,,Surgery,,135,188,-28.2
20210718,S08000022,,Planned,,All,d,134,175,-23.4
20210718,S08000022,,Planned,,Cancer,,6,5.5,9.1
20210718,S08000022,,Planned,,Community,,16,15,6.7
20210718,S08000022,,Planned,,Gynaecology,,5,16.5,-69.7
20210718,S08000022,,Planned,,Medical (excl. Cardiology & Cancer),,25,39,-35.9
20210718,S08000022,,Planned,,Medical (incl. Cardiology & Cancer),,35,50,-30
20210718,S08000022,,Planned,,Paediatrics (medical & surgical),,6,6,-0
20210718,S08000022,,Planned,,Paediatrics (medical),,6,6,-0
20210718,S08000022,,Planned,,Surgery,,71,87.5,-18.9
20210718,S08000024,,Planned,,Accident & Emergency,,19,1,1800
20210718,S08000024,,Planned,,All,d,416,526,-20.9
20210718,S08000024,,Planned,,Cancer,,37,37,-0
20210718,S08000024,,Planned,,Cardiology,,34,37.5,-9.3
20210718,S08000024,,Planned,,Gynaecology,,14,39.5,-64.6
20210718,S08000024,,Planned,,Medical (excl. Cardiology & Cancer),,84,104,-19.2
20210718,S08000024,,Planned,,Medical (incl. Cardiology & Cancer),,155,178.5,-13.2
20210718,S08000024,,Planned,,Paediatrics (medical & surgical),,28,15,86.7
20210718,S08000024,,Planned,,Paediatrics (medical),,20,13,53.8
20210718,S08000024,,Planned,,Paediatrics (surgical),,8,2,300
20210718,S08000024,,Planned,,Surgery,,196,291.5,-32.8
20210718,S08000025,,Planned,,All,d,5,5.5,-9.1
20210718,S08000028,,Planned,,All,d,12,13,-7.7
20210718,S08000028,,Planned,,Surgery,,7,9,-22.2
20210718,S08000029,,Planned,,All,d,84,113.5,-26
20210718,S08000029,,Planned,,Medical (excl. Cardiology & Cancer),,15,20,-25
20210718,S08000029,,Planned,,Medical (incl. Cardiology & Cancer),,18,25,-28
20210718,S08000029,,Planned,,Surgery,,60,65,-7.7
20210718,S08000030,,Planned,,All,d,176,210,-16.2
20210718,S08000030,,Planned,,Cardiology,,10,11.5,-13
20210718,S08000030,,Planned,,Gynaecology,,8,20,-60
20210718,S08000030,,Planned,,Medical (excl. Cardiology & Cancer),,20,48.5,-58.8
20210718,S08000030,,Planned,,Medical (incl. Cardiology & Cancer),,33,63.5,-48
20210718,S08000030,,Planned,,Paediatrics (medical & surgical),,16,17,-5.9
20210718,S08000030,,Planned,,Paediatrics (medical),,16,15,6.7
20210718,S08000030,,Planned,,Surgery,,115,107.5,7
20210718,S08000031,,Planned,,All,d,1088,1304,-16.6
20210718,S08000031,,Planned,,Cancer,,59,65.5,-9.9
20210718,S08000031,,Planned,,Cardiology,,40,57.5,-30.4
20210718,S08000031,,Planned,,Gynaecology,,67,93.5,-28.3
20210718,S08000031,,Planned,,Medical (excl. Cardiology & Cancer),,291,377.5,-22.9
20210718,S08000031,,Planned,,Medical (incl. Cardiology & Cancer),,390,500.5,-22.1
20210718,S08000031,,Planned,,Paediatrics (medical & surgical),,49,64.5,-24
20210718,S08000031,,Planned,,Paediatrics (medical),,42,46,-8.7
20210718,S08000031,,Planned,,Paediatrics (surgical),,7,18.5,-62.2
20210718,S08000031,,Planned,,Surgery,,569,637,-10.7
20210718,S08000031,,Planned,,NA,NA,8,5,60
20210718,S08000032,,Planned,,All,d,203,232,-12.5
20210718,S08000032,,Planned,,Gynaecology,,5,15.5,-67.7
20210718,S08000032,,Planned,,Medical (excl. Cardiology & Cancer),,12,21,-42.9
20210718,S08000032,,Planned,,Medical (incl. Cardiology & Cancer),,15,23.5,-36.2
20210718,S08000032,,Planned,,Paediatrics (medical & surgical),,112,88.5,26.6
20210718,S08000032,,Planned,,Paediatrics (medical),,112,87,28.7
20210718,S08000032,,Planned,,Surgery,,71,104.5,-32.1
20210718,S92000003,d,Planned,,Accident & Emergency,,25,8,212.5
20210718,S92000003,d,Planned,,All,d,2785,3554,-21.6
20210718,S92000003,d,Planned,,Cancer,,111,125,-11.2
20210718,S92000003,d,Planned,,Cardiology,,174,188.5,-7.7
20210718,S92000003,d,Planned,,Community,,53,70,-24.3
20210718,S92000003,d,Planned,,Gynaecology,,127,228,-44.3
20210718,S92000003,d,Planned,,Medical (excl. Cardiology & Cancer),,555,858.5,-35.4
20210718,S92000003,d,Planned,,Medical (incl. Cardiology & Cancer),,840,1172,-28.3
20210718,S92000003,d,Planned,,Paediatrics (medical & surgical),,263,231,13.9
20210718,S92000003,d,Planned,,Paediatrics (medical),,245,203,20.7
20210718,S92000003,d,Planned,,Paediatrics (surgical),,18,28,-35.7
20210718,S92000003,d,Planned,,Surgery,,1464,1834.5,-20.2
20210718,S92000003,d,Planned,,NA,NA,8,5,60
20210718,NA,NA,Planned,,All,d,206,209.5,-1.7
20210718,NA,NA,Planned,,Cardiology,,63,59.5,5.9
20210718,NA,NA,Planned,,Medical (incl. Cardiology & Cancer),,66,63,4.8
20210718,NA,NA,Planned,,Surgery,,137,146.5,-6.5
20210725,S08000015,,Planned,,All,d,40,87.5,-54.3
20210725,S08000015,,Planned,,Cardiology,,5,2.5,100
20210725,S08000015,,Planned,,Medical (excl. Cardiology & Cancer),,5,10.5,-52.4
20210725,S08000015,,Planned,,Medical (incl. Cardiology & Cancer),,10,13,-23.1
20210725,S08000015,,Planned,,Surgery,,27,68.5,-60.6
20210725,S08000016,,Planned,,All,d,36,42.5,-15.3
20210725,S08000016,,Planned,,Community,,20,9.5,110.5
20210725,S08000016,,Planned,,Surgery,,15,22,-31.8
20210725,S08000017,,Planned,,All,d,69,81.5,-15.3
20210725,S08000017,,Planned,,Community,,15,11,36.4
20210725,S08000017,,Planned,,Medical (excl. Cardiology & Cancer),,23,23.5,-2.1
20210725,S08000017,,Planned,,Medical (incl. Cardiology & Cancer),,26,27,-3.7
20210725,S08000017,,Planned,,Paediatrics (medical & surgical),,7,5.5,27.3
20210725,S08000017,,Planned,,Paediatrics (medical),,7,5.5,27.3
20210725,S08000017,,Planned,,Surgery,,19,34.5,-44.9
20210725,S08000019,,Planned,,All,d,135,147.5,-8.5
20210725,S08000019,,Planned,,Gynaecology,,6,9,-33.3
20210725,S08000019,,Planned,,Medical (excl. Cardiology & Cancer),,52,76,-31.6
20210725,S08000019,,Planned,,Medical (incl. Cardiology & Cancer),,56,77.5,-27.7
20210725,S08000019,,Planned,,Paediatrics (medical & surgical),,22,7,214.3
20210725,S08000019,,Planned,,Paediatrics (medical),,22,7,214.3
20210725,S08000019,,Planned,,Surgery,,50,53.5,-6.5
20210725,S08000020,,Planned,,All,d,189,338,-44.1
20210725,S08000020,,Planned,,Gynaecology,,13,22,-40.9
20210725,S08000020,,Planned,,Medical (excl. Cardiology & Cancer),,39,77,-49.4
20210725,S08000020,,Planned,,Medical (incl. Cardiology & Cancer),,44,97.5,-54.9
20210725,S08000020,,Planned,,Surgery,,125,199,-37.2
20210725,S08000022,,Planned,,All,d,120,168.5,-28.8
20210725,S08000022,,Planned,,Cardiology,,5,4,25
20210725,S08000022,,Planned,,Community,,23,18.5,24.3
20210725,S08000022,,Planned,,Gynaecology,,6,9,-33.3
20210725,S08000022,,Planned,,Medical (excl. Cardiology & Cancer),,23,31.5,-27
20210725,S08000022,,Planned,,Medical (incl. Cardiology & Cancer),,31,39.5,-21.5
20210725,S08000022,,Planned,,Surgery,,56,94,-40.4
20210725,S08000024,,Planned,,Accident & Emergency,,8,2,300
20210725,S08000024,,Planned,,All,d,403,544,-25.9
20210725,S08000024,,Planned,,Cancer,,49,39.5,24.1
20210725,S08000024,,Planned,,Cardiology,,19,28.5,-33.3
20210725,S08000024,,Planned,,Gynaecology,,23,29,-20.7
20210725,S08000024,,Planned,,Medical (excl. Cardiology & Cancer),,66,105,-37.1
20210725,S08000024,,Planned,,Medical (incl. Cardiology & Cancer),,134,173,-22.5
20210725,S08000024,,Planned,,Paediatrics (medical & surgical),,19,19,-0
20210725,S08000024,,Planned,,Paediatrics (medical),,12,13.5,-11.1
20210725,S08000024,,Planned,,Paediatrics (surgical),,7,5.5,27.3
20210725,S08000024,,Planned,,Surgery,,219,321,-31.8
20210725,S08000028,,Planned,,All,d,14,15,-6.7
20210725,S08000028,,Planned,,Surgery,,9,10,-10
20210725,S08000029,,Planned,,All,d,96,126.5,-24.1
20210725,S08000029,,Planned,,Gynaecology,,10,11,-9.1
20210725,S08000029,,Planned,,Medical (excl. Cardiology & Cancer),,13,18,-27.8
20210725,S08000029,,Planned,,Medical (incl. Cardiology & Cancer),,16,24.5,-34.7
20210725,S08000029,,Planned,,Surgery,,67,77,-13
20210725,S08000030,,Planned,,All,d,183,245,-25.3
20210725,S08000030,,Planned,,Cancer,,11,4,175
20210725,S08000030,,Planned,,Cardiology,,14,12,16.7
20210725,S08000030,,Planned,,Gynaecology,,5,27.5,-81.8
20210725,S08000030,,Planned,,Medical (excl. Cardiology & Cancer),,43,37.5,14.7
20210725,S08000030,,Planned,,Medical (incl. Cardiology & Cancer),,68,53.5,27.1
20210725,S08000030,,Planned,,Paediatrics (medical & surgical),,13,23,-43.5
20210725,S08000030,,Planned,,Paediatrics (medical),,13,22,-40.9
20210725,S08000030,,Planned,,Surgery,,96,138.5,-30.7
20210725,S08000031,,Planned,,All,d,924,1216,-24
20210725,S08000031,,Planned,,Cancer,,48,56,-14.3
20210725,S08000031,,Planned,,Cardiology,,40,58,-31
20210725,S08000031,,Planned,,Gynaecology,,47,88.5,-46.9
20210725,S08000031,,Planned,,Medical (excl. Cardiology & Cancer),,244,350,-30.3
20210725,S08000031,,Planned,,Medical (incl. Cardiology & Cancer),,332,464,-28.4
20210725,S08000031,,Planned,,Paediatrics (medical & surgical),,48,50.5,-5
20210725,S08000031,,Planned,,Paediatrics (medical),,38,35.5,7
20210725,S08000031,,Planned,,Paediatrics (surgical),,10,15,-33.3
20210725,S08000031,,Planned,,Surgery,,486,602,-19.3
20210725,S08000031,,Planned,,NA,NA,7,9,-22.2
20210725,S08000032,,Planned,,All,d,187,214.5,-12.8
20210725,S08000032,,Planned,,Cardiology,,5,4,25
20210725,S08000032,,Planned,,Medical (excl. Cardiology & Cancer),,32,23,39.1
20210725,S08000032,,Planned,,Medical (incl. Cardiology & Cancer),,37,27,37
20210725,S08000032,,Planned,,Paediatrics (medical & surgical),,91,94,-3.2
20210725,S08000032,,Planned,,Paediatrics (medical),,91,91.5,-0.5
20210725,S08000032,,Planned,,Surgery,,55,84,-34.5
20210725,S92000003,d,Planned,,Accident & Emergency,,12,4,200
20210725,S92000003,d,Planned,,All,d,2555,3447,-25.9
20210725,S92000003,d,Planned,,Cancer,,115,121,-5
20210725,S92000003,d,Planned,,Cardiology,,156,188,-17
20210725,S92000003,d,Planned,,Community,,68,57.5,18.3
20210725,S92000003,d,Planned,,Gynaecology,,117,211.5,-44.7
20210725,S92000003,d,Planned,,Medical (excl. Cardiology & Cancer),,549,771.5,-28.8
20210725,S92000003,d,Planned,,Medical (incl. Cardiology & Cancer),,820,1080.5,-24.1
20210725,S92000003,d,Planned,,Paediatrics (medical & surgical),,211,232,-9.1
20210725,S92000003,d,Planned,,Paediatrics (medical),,190,203.5,-6.6
20210725,S92000003,d,Planned,,Paediatrics (surgical),,21,28.5,-26.3
20210725,S92000003,d,Planned,,Surgery,,1319,1849.5,-28.7
20210725,S92000003,d,Planned,,NA,NA,7,9,-22.2
20210725,NA,NA,Planned,,All,d,155,204.5,-24.2
20210725,NA,NA,Planned,,Cardiology,,57,64,-10.9
20210725,NA,NA,Planned,,Medical (incl. Cardiology & Cancer),,60,68,-11.8
20210725,NA,NA,Planned,,Surgery,,94,136.5,-31.1
20210801,S08000015,,Planned,,All,d,56,83.5,-32.9
20210801,S08000015,,Planned,,Cardiology,,6,3.5,71.4
20210801,S08000015,,Planned,,Medical (excl. Cardiology & Cancer),,8,7.5,6.7
20210801,S08000015,,Planned,,Medical (incl. Cardiology & Cancer),,14,11,27.3
20210801,S08000015,,Planned,,Paediatrics (medical & surgical),,5,6,-16.7
20210801,S08000015,,Planned,,Paediatrics (medical),,5,6,-16.7
20210801,S08000015,,Planned,,Surgery,,37,66.5,-44.4
20210801,S08000016,,Planned,,All,d,25,48.5,-48.5
20210801,S08000016,,Planned,,Community,,12,13.5,-11.1
20210801,S08000016,,Planned,,Surgery,,9,25.5,-64.7
20210801,S08000017,,Planned,,All,d,56,82.5,-32.1
20210801,S08000017,,Planned,,Community,,12,6,100
20210801,S08000017,,Planned,,Medical (excl. Cardiology & Cancer),,11,25.5,-56.9
20210801,S08000017,,Planned,,Medical (incl. Cardiology & Cancer),,15,29,-48.3
20210801,S08000017,,Planned,,Surgery,,26,40.5,-35.8
20210801,S08000019,,Planned,,All,d,148,170.5,-13.2
20210801,S08000019,,Planned,,Cardiology,,5,4,25
20210801,S08000019,,Planned,,Medical (excl. Cardiology & Cancer),,81,102.5,-21
20210801,S08000019,,Planned,,Medical (incl. Cardiology & Cancer),,86,106.5,-19.2
20210801,S08000019,,Planned,,Paediatrics (medical & surgical),,22,8.5,158.8
20210801,S08000019,,Planned,,Paediatrics (medical),,22,8.5,158.8
20210801,S08000019,,Planned,,Surgery,,36,45.5,-20.9
20210801,S08000020,,Planned,,All,d,220,334,-34.1
20210801,S08000020,,Planned,,Cancer,,5,5.5,-9.1
20210801,S08000020,,Planned,,Cardiology,,5,5.5,-9.1
20210801,S08000020,,Planned,,Community,,5,8,-37.5
20210801,S08000020,,Planned,,Gynaecology,,9,19,-52.6
20210801,S08000020,,Planned,,Medical (excl. Cardiology & Cancer),,28,80.5,-65.2
20210801,S08000020,,Planned,,Medical (incl. Cardiology & Cancer),,38,91.5,-58.5
20210801,S08000020,,Planned,,Paediatrics (medical & surgical),,14,11,27.3
20210801,S08000020,,Planned,,Paediatrics (medical),,7,7,-0
20210801,S08000020,,Planned,,Paediatrics (surgical),,7,4,75
20210801,S08000020,,Planned,,Surgery,,154,204,-24.5
20210801,S08000022,,Planned,,All,d,110,194,-43.3
20210801,S08000022,,Planned,,Community,,18,18.5,-2.7
20210801,S08000022,,Planned,,Gynaecology,,5,6.5,-23.1
20210801,S08000022,,Planned,,Medical (excl. Cardiology & Cancer),,20,30.5,-34.4
20210801,S08000022,,Planned,,Medical (incl. Cardiology & Cancer),,25,48,-47.9
20210801,S08000022,,Planned,,Surgery,,60,112,-46.4
20210801,S08000024,,Planned,,All,d,430,559,-23.1
20210801,S08000024,,Planned,,Cancer,,39,38,2.6
20210801,S08000024,,Planned,,Cardiology,,38,42,-9.5
20210801,S08000024,,Planned,,Gynaecology,,24,33.5,-28.4
20210801,S08000024,,Planned,,Medical (excl. Cardiology & Cancer),,66,94.5,-30.2
20210801,S08000024,,Planned,,Medical (incl. Cardiology & Cancer),,143,174.5,-18.1
20210801,S08000024,,Planned,,Paediatrics (medical & surgical),,16,18.5,-13.5
20210801,S08000024,,Planned,,Paediatrics (medical),,14,10.5,33.3
20210801,S08000024,,Planned,,Surgery,,245,331,-26
20210801,S08000025,,Planned,,All,d,9,5,80
20210801,S08000025,,Planned,,Medical (incl. Cardiology & Cancer),,5,2,150
20210801,S08000028,,Planned,,All,d,20,18,11.1
20210801,S08000028,,Planned,,Medical (incl. Cardiology & Cancer),,8,2,300
20210801,S08000028,,Planned,,Surgery,,9,11.5,-21.7
20210801,S08000029,,Planned,,All,d,88,130.5,-32.6
20210801,S08000029,,Planned,,Medical (excl. Cardiology & Cancer),,9,18.5,-51.4
20210801,S08000029,,Planned,,Medical (incl. Cardiology & Cancer),,11,22,-50
20210801,S08000029,,Planned,,Surgery,,69,79,-12.7
20210801,S08000030,,Planned,,All,d,179,201,-10.9
20210801,S08000030,,Planned,,Gynaecology,,10,24,-58.3
20210801,S08000030,,Planned,,Medical (excl. Cardiology & Cancer),,43,26,65.4
20210801,S08000030,,Planned,,Medical (incl. Cardiology & Cancer),,51,43.5,17.2
20210801,S08000030,,Planned,,Paediatrics (medical & surgical),,25,15.5,61.3
20210801,S08000030,,Planned,,Paediatrics (medical),,25,15.5,61.3
20210801,S08000030,,Planned,,Surgery,,92,116.5,-21
20210801,S08000031,,Planned,,All,d,1049,1293,-18.9
20210801,S08000031,,Planned,,Cancer,,66,56,17.9
20210801,S08000031,,Planned,,Cardiology,,42,49,-14.3
20210801,S08000031,,Planned,,Gynaecology,,59,87,-32.2
20210801,S08000031,,Planned,,Medical (excl. Cardiology & Cancer),,261,338.5,-22.9
20210801,S08000031,,Planned,,Medical (incl. Cardiology & Cancer),,369,443.5,-16.8
20210801,S08000031,,Planned,,Paediatrics (medical & surgical),,50,64,-21.9
20210801,S08000031,,Planned,,Paediatrics (medical),,42,40,5
20210801,S08000031,,Planned,,Paediatrics (surgical),,8,24,-66.7
20210801,S08000031,,Planned,,Surgery,,558,688,-18.9
20210801,S08000031,,Planned,,NA,NA,9,6.5,38.5
20210801,S08000032,,Planned,,All,d,154,232,-33.6
20210801,S08000032,,Planned,,Gynaecology,,5,15.5,-67.7
20210801,S08000032,,Planned,,Medical (excl. Cardiology & Cancer),,18,18,-0
20210801,S08000032,,Planned,,Medical (incl. Cardiology & Cancer),,21,20,5
20210801,S08000032,,Planned,,Paediatrics (medical & surgical),,99,82,20.7
20210801,S08000032,,Planned,,Paediatrics (medical),,99,80.5,23
20210801,S08000032,,Planned,,Surgery,,29,114.5,-74.7
20210801,S92000003,d,Planned,,All,d,2757,3570.5,-22.8
20210801,S92000003,d,Planned,,Cancer,,123,115.5,6.5
20210801,S92000003,d,Planned,,Cardiology,,179,197,-9.1
20210801,S92000003,d,Planned,,Community,,56,56,-0
20210801,S92000003,d,Planned,,Gynaecology,,126,212.5,-40.7
20210801,S92000003,d,Planned,,Medical (excl. Cardiology & Cancer),,560,759,-26.2
20210801,S92000003,d,Planned,,Medical (incl. Cardiology & Cancer),,862,1071.5,-19.6
20210801,S92000003,d,Planned,,Paediatrics (medical & surgical),,234,229.5,2
20210801,S92000003,d,Planned,,Paediatrics (medical),,217,192,13
20210801,S92000003,d,Planned,,Paediatrics (surgical),,17,37.5,-54.7
20210801,S92000003,d,Planned,,Surgery,,1463,1986.5,-26.4
20210801,S92000003,d,Planned,,NA,NA,9,6.5,38.5
20210801,NA,NA,Planned,,All,d,210,212.5,-1.2
20210801,NA,NA,Planned,,Cardiology,,68,65,4.6
20210801,NA,NA,Planned,,Gynaecology,,5,0,8000
20210801,NA,NA,Planned,,Medical (incl. Cardiology & Cancer),,72,68.5,5.1
20210801,NA,NA,Planned,,Surgery,,133,144,-7.6
20210808,S08000015,,Planned,,All,d,36,86.5,-58.4
20210808,S08000015,,Planned,,Cardiology,,7,3,133.3
20210808,S08000015,,Planned,,Medical (excl. Cardiology & Cancer),,6,8,-25
20210808,S08000015,,Planned,,Medical (incl. Cardiology & Cancer),,13,11,18.2
20210808,S08000015,,Planned,,Surgery,,21,70.5,-70.2
20210808,S08000016,,Planned,,All,d,28,42.5,-34.1
20210808,S08000016,,Planned,,Community,,8,12,-33.3
20210808,S08000016,,Planned,,Surgery,,17,24,-29.2
20210808,S08000017,,Planned,,All,d,41,80.5,-49.1
20210808,S08000017,,Planned,,Community,,6,9.5,-36.8
20210808,S08000017,,Planned,,Medical (excl. Cardiology & Cancer),,13,17.5,-25.7
20210808,S08000017,,Planned,,Medical (incl. Cardiology & Cancer),,16,23.5,-31.9
20210808,S08000017,,Planned,,Surgery,,13,37.5,-65.3
